Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
YINN241213C00037000,YINN241213C00037000,Buy,Filled,2,2,@2.05,2.05,DAY,12/09/2024 09:42:02 EST,12/09/2024 09:42:02 EST
INTC250117C00030000,INTC250117C00030000,Buy,Filled,50,50,@0.13,0.13,DAY,12/05/2024 14:24:24 EST,12/05/2024 14:24:24 EST
INTC Vertical,,Sell,Filled,10,10,@1.1,1.1,DAY,12/05/2024 14:24:02 EST,12/05/2024 14:24:10 EST
,INTC241220P00022000,Sell,Filled,10,10,@1.62,1.62,DAY,12/05/2024 14:24:02 EST,12/05/2024 14:24:10 EST
,INTC241220P00020000,Buy,Filled,10,10,@0.52,0.52,DAY,12/05/2024 14:24:02 EST,12/05/2024 14:24:10 EST
YINN250417C00040000,YINN250417C00040000,Buy,Filled,5,5,@2.65,2.65,DAY,12/02/2024 15:46:00 EST,12/02/2024 15:46:16 EST
MSTR250117C00780000,MSTR250117C00780000,Sell,Filled,1,1,@16.1,16.1,DAY,12/02/2024 15:45:42 EST,12/02/2024 15:45:42 EST
INTC250620C00025000,INTC250620C00025000,Buy,Filled,3,3,@3.8,3.8,DAY,12/02/2024 11:00:29 EST,12/02/2024 11:00:29 EST
INTC250117C00030000,INTC250117C00030000,Buy,Filled,30,30,@0.33,0.33,DAY,12/02/2024 11:00:15 EST,12/02/2024 11:00:15 EST
LAC250221C00003500,LAC250221C00003500,Sell,Filled,25,25,@0.85,0.85,DAY,12/02/2024 11:00:01 EST,12/02/2024 11:00:02 EST
RGTI241220C00005000,RGTI241220C00005000,Sell,Filled,10,10,@0.25,0.25,DAY,12/02/2024 10:59:49 EST,12/02/2024 10:59:49 EST
INTC250117C00030000,INTC250117C00030000,Buy,Filled,20,20,@0.33,0.33,DAY,12/02/2024 10:59:26 EST,12/02/2024 10:59:26 EST
YINN250417C00040000,YINN250417C00040000,Buy,Filled,2,2,@2.5,2.5,DAY,12/02/2024 10:45:12 EST,12/02/2024 10:45:12 EST
JD250221C00041000,JD250221C00041000,Buy,Filled,2,2,@1.98,1.98,DAY,12/02/2024 10:40:11 EST,12/02/2024 10:40:11 EST
JD250221C00041000,JD250221C00041000,Buy,Filled,4,4,@1.98,1.98,DAY,12/02/2024 10:40:04 EST,12/02/2024 10:40:04 EST
YINN250417C00040000,YINN250417C00040000,Buy,Filled,3,3,@2.5,2.5,DAY,12/02/2024 10:39:31 EST,12/02/2024 10:39:31 EST
INTC250221P00020000,INTC250221P00020000,Sell,Filled,10,10,@0.48,0.48,DAY,12/02/2024 09:57:42 EST,12/02/2024 09:57:50 EST
RKLB241129C00028000,RKLB241129C00028000,Sell,Filled,4,4,@0.05,0.05,DAY,11/29/2024 12:23:00 EST,11/29/2024 12:23:01 EST
JD250221C00041000,JD250221C00041000,Buy,Filled,9,9,@2.03,2.03,DAY,11/27/2024 14:03:23 EST,11/27/2024 14:03:23 EST
HL241206P00004500,HL241206P00004500,Sell,Cancelled,0,33,@0.01,,DAY,11/27/2024 14:02:26 EST,
LAC250221C00003500,LAC250221C00003500,Buy,Filled,5,5,@0.95,0.95,DAY,11/27/2024 13:15:20 EST,11/27/2024 13:15:20 EST
INTC250221P00020000,INTC250221P00020000,Buy,Filled,10,10,@0.81,0.81,DAY,11/27/2024 12:00:36 EST,11/27/2024 12:00:36 EST
INTC Vertical,,Buy,Filled,10,10,@0.4,0.4,DAY,11/27/2024 12:00:06 EST,11/27/2024 12:18:34 EST
,INTC241220P00022000,Buy,Filled,10,10,@0.52,0.52,DAY,11/27/2024 12:00:06 EST,11/27/2024 12:18:34 EST
,INTC241220P00020000,Sell,Filled,10,10,@0.12,0.12,DAY,11/27/2024 12:00:06 EST,11/27/2024 12:18:34 EST
INTC Vertical,,Buy,Cancelled,0,10,@0.36,0,DAY,11/27/2024 11:57:29 EST,
,INTC241220P00022000,Buy,Cancelled,0,10,,0,DAY,11/27/2024 11:57:29 EST,
,INTC241220P00020000,Sell,Cancelled,0,10,,0,DAY,11/27/2024 11:57:29 EST,
MSTR Vertical,,Sell,Filled,1,1,@2.7,2.7,DAY,11/27/2024 10:03:06 EST,11/27/2024 10:03:06 EST
,MSTR241220C00450000,Sell,Filled,1,1,@47.58,47.58,DAY,11/27/2024 10:03:06 EST,11/27/2024 10:03:06 EST
,MSTR241220C00460000,Buy,Filled,1,1,@44.88,44.88,DAY,11/27/2024 10:03:06 EST,11/27/2024 10:03:06 EST
IBIT241227C00056000,IBIT241227C00056000,Sell,Filled,5,5,@3.1,3.1,DAY,11/27/2024 10:00:16 EST,11/27/2024 10:00:16 EST
MSTR250117C00780000,MSTR250117C00780000,Buy,Filled,2,2,@25.5,25.5,DAY,11/26/2024 12:22:07 EST,11/26/2024 13:16:19 EST
MSTR Vertical,,Buy,Filled,1,1,@4.05,4.05,DAY,11/26/2024 12:04:42 EST,11/26/2024 12:04:42 EST
,MSTR241206C00470000,Buy,Filled,1,1,@16.02,16.02,DAY,11/26/2024 12:04:42 EST,11/26/2024 12:04:42 EST
,MSTR241206C00500000,Sell,Filled,1,1,@11.97,11.97,DAY,11/26/2024 12:04:42 EST,11/26/2024 12:04:42 EST
MSTR Vertical,,Buy,Filled,2,2,@3.99,3.99,DAY,11/26/2024 12:03:51 EST,11/26/2024 12:03:51 EST
,MSTR241206C00470000,Buy,Filled,2,2,@15.77,15.77,DAY,11/26/2024 12:03:51 EST,11/26/2024 12:03:51 EST
,MSTR241206C00500000,Sell,Filled,2,2,@11.78,11.78,DAY,11/26/2024 12:03:51 EST,11/26/2024 12:03:51 EST
RKLB241129C00028000,RKLB241129C00028000,Buy,Filled,4,4,@0.5,0.5,DAY,11/26/2024 12:00:30 EST,11/26/2024 12:00:30 EST
MSTR Vertical,,Buy,Filled,1,1,@5.02,5.02,DAY,11/26/2024 11:46:22 EST,11/26/2024 11:47:00 EST
,MSTR241206C00470000,Buy,Filled,1,1,@18.75,18.75,DAY,11/26/2024 11:46:22 EST,11/26/2024 11:47:00 EST
,MSTR241206C00500000,Sell,Filled,1,1,@13.73,13.73,DAY,11/26/2024 11:46:22 EST,11/26/2024 11:47:00 EST
FSLR250117C00210000,FSLR250117C00210000,Sell,Filled,2,2,@7.2,7.2,DAY,11/26/2024 11:42:33 EST,11/26/2024 11:42:33 EST
GLD241231P00241000,GLD241231P00241000,Sell,Filled,4,4,@3.35,3.35,DAY,11/26/2024 11:42:23 EST,11/26/2024 11:42:23 EST
HL241206P00004500,HL241206P00004500,Sell,Cancelled,0,33,@0.3,,DAY,11/26/2024 11:33:39 EST,
INTC241220C00024500,INTC241220C00024500,Sell,Filled,10,10,@0.99,0.99,DAY,11/26/2024 11:17:41 EST,11/26/2024 11:17:41 EST
INTC241220C00030000,INTC241220C00030000,Sell,Filled,50,50,@0.1,0.1,DAY,11/26/2024 10:54:38 EST,11/26/2024 10:54:38 EST
IBIT241227C00056000,IBIT241227C00056000,Buy,Filled,5,5,@2.85,2.85,DAY,11/26/2024 10:49:33 EST,11/26/2024 10:49:45 EST
U250117C00030000,U250117C00030000,Sell,Filled,22,22,@0.55,0.55,DAY,11/26/2024 10:35:30 EST,11/26/2024 10:35:30 EST
SQ250117C00110000,SQ250117C00110000,Sell,Filled,8,8,@1.2,1.2,DAY,11/26/2024 10:27:07 EST,11/26/2024 10:27:07 EST
VSCO241220C00035000,VSCO241220C00035000,Sell,Filled,3,3,@4.1,4.1,DAY,11/26/2024 09:55:16 EST,11/26/2024 09:55:27 EST
LAC250221C00003500,LAC250221C00003500,Buy,Filled,20,20,@0.88,0.88,DAY,11/26/2024 09:32:58 EST,11/26/2024 09:33:12 EST
LUMN241220C00008500,LUMN241220C00008500,Sell,Filled,10,10,@0.33,0.33,DAY,11/26/2024 09:32:13 EST,11/26/2024 09:32:13 EST
GOOG241220C00167500,GOOG241220C00167500,Sell,Filled,2,2,@5.75,5.75,DAY,11/26/2024 09:31:54 EST,11/26/2024 09:31:54 EST
HL241206P00004500,HL241206P00004500,Buy,Filled,33,33,@0.03,0.03,DAY,11/25/2024 14:19:49 EST,11/25/2024 14:19:49 EST
GOOG241220C00167500,GOOG241220C00167500,Buy,Filled,2,2,@5.55,5.55,DAY,11/25/2024 12:00:29 EST,11/25/2024 12:00:29 EST
TSLA241129C00365000,TSLA241129C00365000,Sell,Filled,1,1,@3.85,3.85,DAY,11/25/2024 10:10:42 EST,11/25/2024 10:10:42 EST
GLD241231P00241000,GLD241231P00241000,Buy,Filled,2,2,@3.3,3.3,DAY,11/25/2024 10:07:56 EST,11/25/2024 10:07:56 EST
GLD241231P00241000,GLD241231P00241000,Buy,Filled,2,2,@3.24,3.24,DAY,11/25/2024 10:07:44 EST,11/25/2024 10:07:44 EST
FSLR250117C00210000,FSLR250117C00210000,Buy,Filled,2,2,@7.55,7.55,DAY,11/25/2024 10:06:31 EST,11/25/2024 10:06:33 EST
U250117C00030000,U250117C00030000,Sell,Filled,11,11,@0.75,0.75,DAY,11/25/2024 09:52:47 EST,11/25/2024 09:52:47 EST
MARA241129C00030000,MARA241129C00030000,Sell,Filled,10,10,@0.5,0.5,DAY,11/25/2024 09:44:01 EST,11/25/2024 09:44:15 EST
MSTR Vertical,,Buy,Filled,1,1,@6.73,6.73,DAY,11/25/2024 09:41:22 EST,11/25/2024 09:44:49 EST
,MSTR241206C00470000,Buy,Filled,1,1,@42.06,42.06,DAY,11/25/2024 09:41:22 EST,11/25/2024 09:44:49 EST
,MSTR241206C00500000,Sell,Filled,1,1,@35.33,35.33,DAY,11/25/2024 09:41:22 EST,11/25/2024 09:44:49 EST
U250117C00030000,U250117C00030000,Sell,Filled,22,22,@1,1,DAY,11/25/2024 09:40:02 EST,11/25/2024 09:40:03 EST
U241129C00024000,U241129C00024000,Sell,Filled,5,5,@1.1,1.1,DAY,11/25/2024 09:39:33 EST,11/25/2024 09:39:33 EST
RGTI241220C00005000,RGTI241220C00005000,Buy,Filled,10,10,@0.4,0.4,DAY,11/25/2024 09:38:26 EST,11/25/2024 09:38:26 EST
TSLA241129C00365000,TSLA241129C00365000,Buy,Filled,1,1,@5.9,5.9,DAY,11/22/2024 13:25:15 EST,11/22/2024 13:25:16 EST
U241129C00024000,U241129C00024000,Sell,Filled,5,5,@0.74,0.74,DAY,11/22/2024 11:48:11 EST,11/22/2024 11:48:11 EST
TSLA241122C00355000,TSLA241122C00355000,Sell,Filled,1,1,@2.33,2.33,DAY,11/22/2024 11:19:55 EST,11/22/2024 11:19:55 EST
MARA241122C00028000,MARA241122C00028000,Sell,Filled,4,4,@0.01,0.01,DAY,11/22/2024 10:41:10 EST,11/22/2024 10:41:11 EST
TSLA241122C00355000,TSLA241122C00355000,Buy,Filled,1,1,@1.37,1.37,DAY,11/22/2024 10:40:39 EST,11/22/2024 10:40:40 EST
INTC241220C00024500,INTC241220C00024500,Buy,Filled,5,5,@1.32,1.32,DAY,11/22/2024 09:44:24 EST,11/22/2024 09:44:24 EST
LUMN241220C00008500,LUMN241220C00008500,Buy,Filled,4,4,@0.57,0.57,DAY,11/22/2024 09:40:25 EST,11/22/2024 09:40:25 EST
VSCO241220C00035000,VSCO241220C00035000,Buy,Filled,3,3,@4,4,DAY,11/22/2024 09:39:50 EST,11/22/2024 09:39:50 EST
IBIT241220C00060000,IBIT241220C00060000,Sell,Filled,8,8,@2.5,2.5,DAY,11/22/2024 09:39:08 EST,11/22/2024 09:39:08 EST
INTC241220C00024500,INTC241220C00024500,Buy,Filled,5,5,@1.31,1.31,DAY,11/22/2024 09:37:16 EST,11/22/2024 09:37:16 EST
MARA241129C00030000,MARA241129C00030000,Buy,Filled,10,10,@0.94,0.94,DAY,11/21/2024 14:26:25 EST,11/21/2024 14:26:25 EST
U241129C00024000,U241129C00024000,Buy,Filled,10,10,@0.35,0.35,DAY,11/21/2024 12:10:08 EST,11/21/2024 12:10:09 EST
INTC241220C00030000,INTC241220C00030000,Buy,Filled,50,50,@0.14,0.14,DAY,11/21/2024 11:40:02 EST,11/21/2024 11:40:02 EST
LUMN241220C00008500,LUMN241220C00008500,Buy,Filled,6,6,@0.54,0.54,DAY,11/21/2024 11:38:31 EST,11/21/2024 11:38:31 EST
MARA241122C00028000,MARA241122C00028000,Buy,Filled,4,4,@0.7,0.7,DAY,11/21/2024 09:35:41 EST,11/21/2024 09:35:41 EST
U250117C00030000,U250117C00030000,Buy,Filled,55,55,@0.37,0.37,DAY,11/20/2024 10:23:55 EST,11/20/2024 10:23:55 EST
MSTR241220C00460000,MSTR241220C00460000,Sell,Filled,1,1,@97.55,97.55,DAY,11/20/2024 10:07:58 EST,11/20/2024 10:07:58 EST
SQ250117C00110000,SQ250117C00110000,Buy,Filled,8,8,@1.65,1.65,DAY,11/20/2024 10:01:40 EST,11/20/2024 10:01:40 EST
INTC250117C00030000,INTC250117C00030000,Sell,Filled,40,40,@0.31,0.31,DAY,11/20/2024 09:47:20 EST,11/20/2024 09:47:20 EST
IBIT241220C00060000,IBIT241220C00060000,Buy,Filled,8,8,@2.45,2.45,DAY,11/20/2024 09:44:21 EST,11/20/2024 09:44:37 EST
CLSK241220C00020000,CLSK241220C00020000,Sell,Filled,20,20,@1.16,1.16,DAY,11/20/2024 09:43:55 EST,11/20/2024 09:43:55 EST
MSTR241220C00450000,MSTR241220C00450000,Buy,Filled,1,1,@23.35,23.35,DAY,11/15/2024 13:39:46 EST,11/15/2024 13:40:34 EST
LUMN250620C00009000,LUMN250620C00009000,Sell,Filled,2,2,@2.1,2.1,DAY,11/15/2024 13:39:08 EST,11/15/2024 13:39:08 EST
CLSK241220C00020000,CLSK241220C00020000,Buy,Filled,10,10,@0.94,0.94,DAY,11/15/2024 11:13:09 EST,11/15/2024 11:13:09 EST
GTLB241220C00060000,GTLB241220C00060000,Sell,Filled,3,3,@4.39,4.39,DAY,11/15/2024 10:23:13 EST,11/15/2024 10:23:13 EST
CLSK241220C00020000,CLSK241220C00020000,Buy,Filled,10,10,@1.14,1.14,DAY,11/15/2024 09:34:09 EST,11/15/2024 09:34:18 EST
GLD241220C00241000,GLD241220C00241000,Sell,Filled,10,10,@3.45,3.45,DAY,11/15/2024 09:30:57 EST,11/15/2024 09:31:03 EST
BNTX241220C00120000,BNTX241220C00120000,Sell,Filled,2,2,@1.35,1.35,DAY,11/14/2024 15:41:26 EST,11/14/2024 15:41:26 EST
GLD241220C00241000,GLD241220C00241000,Buy,Filled,10,10,@3.6,3.6,DAY,11/14/2024 10:58:28 EST,11/14/2024 10:58:46 EST
BNTX241220C00120000,BNTX241220C00120000,Buy,Filled,2,2,@3.6,3.6,DAY,11/14/2024 09:50:14 EST,11/14/2024 10:45:57 EST
MSTR241129C00350000,MSTR241129C00350000,Sell,Filled,1,1,@33.5,33.5,DAY,11/14/2024 09:41:23 EST,11/14/2024 09:41:23 EST
INTC250117C00030000,INTC250117C00030000,Buy,Filled,20,20,@0.56,0.56,DAY,11/13/2024 14:23:17 EST,11/13/2024 14:23:17 EST
MSTR241129C00350000,MSTR241129C00350000,Sell,Filled,1,1,@36.05,36.05,DAY,11/13/2024 14:22:55 EST,11/13/2024 14:22:55 EST
GTLB241220C00060000,GTLB241220C00060000,Buy,Filled,1,1,@5.5,5.5,DAY,11/12/2024 10:20:40 EST,11/12/2024 10:20:40 EST
INTC250117C00030000,INTC250117C00030000,Sell,Filled,10,10,@0.4,0.4,DAY,11/12/2024 10:20:31 EST,11/12/2024 10:20:31 EST
GTLB241220C00060000,GTLB241220C00060000,Buy,Filled,2,2,@4.9,4.9,DAY,11/12/2024 09:54:00 EST,11/12/2024 09:54:15 EST
MSTR241129C00350000,MSTR241129C00350000,Buy,Filled,1,1,@11.3,11.3,DAY,11/11/2024 09:43:34 EST,11/11/2024 09:43:34 EST
LUMN250620C00009000,LUMN250620C00009000,Sell,Filled,2,2,@2.71,2.71,DAY,11/11/2024 09:43:15 EST,11/11/2024 09:43:15 EST
MSTR241129C00350000,MSTR241129C00350000,Buy,Filled,1,1,@11.35,11.35,DAY,11/11/2024 09:42:49 EST,11/11/2024 09:42:49 EST
INTC250117C00030000,INTC250117C00030000,Sell,Filled,10,10,@0.67,0.67,DAY,11/11/2024 09:41:59 EST,11/11/2024 09:41:59 EST
LUMN250620C00009000,LUMN250620C00009000,Sell,Filled,4,4,@2.63,2.63,DAY,11/11/2024 09:41:49 EST,11/11/2024 09:41:49 EST
INTC250117C00030000,INTC250117C00030000,Sell,Filled,4,4,@0.8,0.8,DAY,11/07/2024 12:25:36 EST,11/07/2024 12:25:36 EST
INTC250620C00025000,INTC250620C00025000,Buy,Filled,1,1,@4.7,4.7,DAY,11/07/2024 12:08:26 EST,11/07/2024 12:08:26 EST
INTC250117C00030000,INTC250117C00030000,Sell,Filled,11,11,@0.8,0.8,DAY,11/07/2024 12:07:51 EST,11/07/2024 12:07:51 EST
LUMN250620C00009000,LUMN250620C00009000,Buy,Filled,3,3,@1.53,1.53,DAY,11/04/2024 15:04:28 EST,11/04/2024 15:04:28 EST
LUMN250620C00009000,LUMN250620C00009000,Buy,Filled,4,4,@1.52,1.52,DAY,11/04/2024 15:03:13 EST,11/04/2024 15:03:13 EST
LUMN250620C00009000,LUMN250620C00009000,Buy,Filled,1,1,@1.51,1.51,DAY,11/04/2024 13:57:47 EST,11/04/2024 13:57:47 EST
INTC250117C00030000,INTC250117C00030000,Buy,Filled,25,25,@0.47,0.47,DAY,11/01/2024 11:18:41 EDT,11/01/2024 11:19:09 EDT
INTC250117C00030000,INTC250117C00030000,Buy,Filled,30,30,@0.47,0.47,DAY,11/01/2024 11:18:03 EDT,11/01/2024 11:18:03 EDT
MSTR241115C00300000,MSTR241115C00300000,Sell,Filled,2,2,@6.58,6.58,DAY,10/31/2024 10:53:11 EDT,10/31/2024 10:53:11 EDT
GME241220C00030000,GME241220C00030000,Sell,Filled,2,2,@1.67,1.67,DAY,10/31/2024 10:40:06 EDT,10/31/2024 10:40:06 EDT
GME241129C00025000,GME241129C00025000,Sell,Filled,8,8,@1.18,1.18,DAY,10/31/2024 10:40:00 EDT,10/31/2024 10:40:00 EDT
GME241220C00030000,GME241220C00030000,Buy,Filled,2,2,@2.29,2.29,DAY,10/30/2024 10:00:56 EDT,10/30/2024 10:00:56 EDT
HIVE241220C00004500,HIVE241220C00004500,Sell,Filled,10,10,@0.4,0.4,DAY,10/30/2024 10:00:08 EDT,10/30/2024 10:00:08 EDT
MSTR241115C00300000,MSTR241115C00300000,Buy,Filled,2,2,@12.1,12.1,DAY,10/29/2024 15:52:16 EDT,10/29/2024 15:52:16 EDT
SLV241129C00033500,SLV241129C00033500,Sell,Filled,20,20,@0.73,0.73,DAY,10/29/2024 15:51:04 EDT,10/29/2024 15:51:04 EDT
SLV241115C00030000,SLV241115C00030000,Sell,Filled,5,5,@1.94,1.94,DAY,10/29/2024 15:50:55 EDT,10/29/2024 15:51:14 EDT
GME241129C00025000,GME241129C00025000,Buy,Filled,3,3,@1.58,1.58,DAY,10/29/2024 14:32:38 EDT,10/29/2024 14:32:38 EDT
SLV241129C00033500,SLV241129C00033500,Buy,Filled,10,10,@0.73,0.73,DAY,10/29/2024 14:32:26 EDT,10/29/2024 14:32:26 EDT
HIVE241220C00004500,HIVE241220C00004500,Buy,Filled,10,10,@0.6,0.6,DAY,10/29/2024 12:57:12 EDT,10/29/2024 12:58:39 EDT
GME241129C00025000,GME241129C00025000,Buy,Filled,3,3,@1.66,1.66,DAY,10/29/2024 11:34:12 EDT,10/29/2024 11:35:25 EDT
MSTR241220C00300000,MSTR241220C00300000,Sell,Filled,1,1,@24.65,24.65,DAY,10/29/2024 10:20:05 EDT,10/29/2024 10:20:05 EDT
GME241129C00025000,GME241129C00025000,Buy,Filled,2,2,@1.5,1.5,DAY,10/28/2024 15:36:02 EDT,10/28/2024 15:36:02 EDT
SMCI241025P00042500,SMCI241025P00042500,Buy,Filled,20,20,@0.25,0.25,DAY,10/24/2024 14:57:56 EDT,10/24/2024 14:57:56 EDT
MSTR241220C00300000,MSTR241220C00300000,Buy,Filled,1,1,@16.4,16.4,DAY,10/24/2024 10:45:14 EDT,10/24/2024 10:45:14 EDT
SLV241129C00033500,SLV241129C00033500,Buy,Filled,10,10,@0.56,0.56,DAY,10/24/2024 10:38:17 EDT,10/24/2024 10:38:17 EDT
SLV241115C00030000,SLV241115C00030000,Sell,Filled,10,10,@1.63,1.63,DAY,10/23/2024 13:58:03 EDT,10/23/2024 13:58:14 EDT
TSLA Vertical,,Buy,Filled,2,2,@2.32,2.32,DAY,10/23/2024 13:49:30 EDT,10/23/2024 13:49:47 EDT
,TSLA241025P00212500,Buy,Filled,2,2,@7.94,7.94,DAY,10/23/2024 13:49:30 EDT,10/23/2024 13:49:47 EDT
,TSLA241025P00207500,Sell,Filled,2,2,@5.62,5.62,DAY,10/23/2024 13:49:30 EDT,10/23/2024 13:49:47 EDT
AG241115C00011000,AG241115C00011000,Sell,Filled,40,40,@0.06,0.06,DAY,10/23/2024 10:45:24 EDT,10/23/2024 10:45:25 EDT
SLV241115C00035000,SLV241115C00035000,Sell,Filled,55,55,@0.24,0.24,DAY,10/23/2024 10:25:14 EDT,10/23/2024 10:25:14 EDT
SMCI241025C00052000,SMCI241025C00052000,Sell,Filled,8,8,@0.25,0.25,DAY,10/22/2024 11:50:00 EDT,10/22/2024 11:50:00 EDT
SMCI241025C00052000,SMCI241025C00052000,Buy,Filled,8,8,@0.8487,0.8487,DAY,10/21/2024 14:15:16 EDT,10/21/2024 14:15:30 EDT
SLV241115C00030000,SLV241115C00030000,Sell,Filled,5,5,@1.73,1.73,DAY,10/21/2024 14:14:20 EDT,10/21/2024 14:14:31 EDT
HL241018C00008000,HL241018C00008000,Buy,Filled,30,30,@0.02,0.02,DAY,10/10/2024 15:10:58 EDT,10/10/2024 15:10:58 EDT
SLV241011C00031000,SLV241011C00031000,Buy,Filled,20,20,@0.18,0.18,DAY,10/04/2024 10:56:21 EDT,10/04/2024 10:56:21 EDT
HL241018C00008000,HL241018C00008000,Buy,Filled,40,40,@0.04,0.04,DAY,10/03/2024 15:48:02 EDT,10/03/2024 15:48:02 EDT
SLV241009C00031000,SLV241009C00031000,Buy,Filled,10,10,@0.17,0.17,DAY,10/02/2024 10:00:58 EDT,10/02/2024 10:00:58 EDT
HL241018C00008000,HL241018C00008000,Buy,Cancelled,0,60,@0.02,,DAY,10/02/2024 09:52:46 EDT,
SLV241009C00031000,SLV241009C00031000,Buy,Filled,10,10,@0.14,0.14,DAY,10/01/2024 10:04:49 EDT,10/01/2024 10:04:50 EDT
SLV241115C00030000,SLV241115C00030000,Buy,Filled,5,5,@1.16,1.16,DAY,10/01/2024 10:04:29 EDT,10/01/2024 10:04:29 EDT
SLV241115C00030000,SLV241115C00030000,Buy,Filled,5,5,@1.15,1.15,DAY,10/01/2024 10:00:42 EDT,10/01/2024 10:00:42 EDT
GDX250117C00050000,GDX250117C00050000,Sell,Filled,18,18,@0.37,0.37,DAY,09/30/2024 15:12:53 EDT,09/30/2024 15:13:17 EDT
GDX241018C00042000,GDX241018C00042000,Sell,Filled,15,15,@0.3607,0.3607,DAY,09/30/2024 15:12:42 EDT,09/30/2024 15:12:42 EDT
GDX240927P00041000,GDX240927P00041000,Sell,Filled,20,20,@0.1,0.1,DAY,09/27/2024 10:13:48 EDT,09/27/2024 10:13:48 EDT
UVXY240927C00027000,UVXY240927C00027000,Sell,Filled,10,10,@0.03,0.03,DAY,09/27/2024 10:13:41 EDT,09/27/2024 10:13:41 EDT
GDX240927P00041000,GDX240927P00041000,Buy,Filled,20,20,@0.15,0.15,DAY,09/26/2024 10:55:51 EDT,09/26/2024 10:55:51 EDT
INTC241018C00025000,INTC241018C00025000,Sell,Filled,10,10,@0.652,0.652,DAY,09/26/2024 10:55:16 EDT,09/26/2024 10:55:16 EDT
INTC241004C00028000,INTC241004C00028000,Sell,Filled,30,30,@0.07,0.07,DAY,09/26/2024 10:55:08 EDT,09/26/2024 10:55:08 EDT
AG241115C00011000,AG241115C00011000,Buy,Filled,40,40,@0.1,0.1,DAY,09/26/2024 10:40:32 EDT,09/26/2024 10:40:32 EDT
SLV241009C00031000,SLV241009C00031000,Buy,Filled,40,40,@0.29,0.29,DAY,09/26/2024 10:00:47 EDT,09/26/2024 10:00:47 EDT
HL241018C00008000,HL241018C00008000,Buy,Filled,40,40,@0.16,0.16,DAY,09/26/2024 09:57:06 EDT,09/26/2024 09:57:06 EDT
GDX241018C00042000,GDX241018C00042000,Sell,Filled,5,5,@1.1,1.1,DAY,09/26/2024 09:56:27 EDT,09/26/2024 09:56:27 EDT
SLV241115C00030000,SLV241115C00030000,Buy,Filled,5,5,@1.28,1.28,DAY,09/26/2024 09:55:05 EDT,09/26/2024 09:55:05 EDT
SLV241004C00031000,SLV241004C00031000,Sell,Filled,55,55,@0.17,0.17,DAY,09/26/2024 09:54:55 EDT,09/26/2024 09:54:55 EDT
SLV241115C00030000,SLV241115C00030000,Buy,Filled,5,5,@1.26,1.26,DAY,09/26/2024 09:51:24 EDT,09/26/2024 09:51:25 EDT
F241011P00010000,F241011P00010000,Sell,Filled,55,55,@0.05,0.05,DAY,09/26/2024 09:34:45 EDT,09/26/2024 09:34:45 EDT
F241011P00010000,F241011P00010000,Buy,Filled,55,55,@0.1,0.1,DAY,09/25/2024 13:58:29 EDT,09/25/2024 13:58:30 EDT
