ticker,timestamp,open,high,low,close,volume,vwap,transactions,otc
TSLA,2021-04-05 03:52:00 UTC,233.3333,238.9,228.2333,230.9,123230781,232.4547,1052380,
TSLA,2021-04-28 03:52:00 UTC,233.3333,236.1667,230.5133,231.5,64720878,233.0602,686906,
TSLA,2022-07-07 03:52:00 UTC,233.6333,245.3617,232.21,243.6667,80319060,241.2543,692760,
TSLA,2021-04-29 03:52:00 UTC,233.84,234.6,222.8334,223.6267,85539615,227.078,891897,
TSLA,2023-12-05 03:52:00 UTC,234.1,246.66,232.5,239.93,136680760,241.0596,1292329,
TSLA,2024-07-30 03:52:00 UTC,234.2,235.98,219.5,224.95,96561836,225.6219,1153288,
TSLA,2023-11-20 03:52:00 UTC,234.32,237.1,231.02,236,114719012,234.2065,1217067,
TSLA,2022-06-23 03:52:00 UTC,234.3333,241.1667,228.6367,234.2333,102097278,234.0274,791006,
TSLA,2023-11-28 03:52:00 UTC,234.62,249.5,234.01,249.33,146721115,241.0591,1508447,
TSLA,2021-04-13 03:52:00 UTC,234.6667,254.5,234.578,252.5667,131194305,247.2973,1157099,
TSLA,2021-08-27 03:52:00 UTC,235,238.3333,234.0334,237.4667,39701016,236.8472,314583,
TSLA,2025-03-12 03:52:00 UTC,235.07,253.55,230.58,253,133798703,247.0192,1874431,
TSLA,2021-08-12 03:52:00 UTC,235.3333,242.0033,233.1333,240.1133,51852228,238.0556,395338,
TSLA,2023-11-27 03:52:00 UTC,235.49,238.33,232.1,236.2,110319179,235.6156,1161699,
TSLA,2024-01-10 03:52:00 UTC,235.51,236.54,231.29,233.72,89819148,233.4884,935107,
TSLA,2024-01-11 03:52:00 UTC,235.51,236,225,225.0506,103549055,227.622,1264281,
TSLA,2021-08-25 03:52:00 UTC,235.5967,238.99,234.6667,237,36090126,237.2634,288659,
TSLA,2025-03-18 03:52:00 UTC,235.82,237.7,222.28,227.75,105596417,226.2284,1521084,
TSLA,2023-11-21 03:52:00 UTC,235.9,243.62,233.34,239.66,120885405,240.8865,1215232,
TSLA,2021-08-09 03:52:00 UTC,236,239.6767,234.9633,237.9,41512080,238.0144,335249,
TSLA,2024-01-08 03:52:00 UTC,236,241.25,234.7,240.35,82570649,238.54,968425,
TSLA,2021-05-03 03:52:00 UTC,236.0067,236.21,226.8333,227.1,79990047,230.0722,751380,
TSLA,2022-07-14 03:52:00 UTC,236.0467,239.48,229.3333,239.48,77103219,233.8175,593948,
TSLA,2023-12-13 03:52:00 UTC,236.15,240.3,228.2,239.96,143691445,233.7557,1442302,
TSLA,2021-08-11 03:52:00 UTC,236.2167,238.3933,234.7367,235.8033,28353849,236.1868,252285,
TSLA,2021-01-04 03:52:00 UTC,236.3333,248.1633,236.3333,244.5333,142873890,243.7216,949785,
TSLA,2021-08-26 03:52:00 UTC,236.3367,238.4667,232.54,233.3,38420349,235.212,317075,
TSLA,2025-04-21 03:52:00 UTC,236.45,238.23,222.79,227.86,85646279,225.9521,1388620,
TSLA,2025-03-21 03:52:00 UTC,236.49,249.8,233.06,249.45,119033473,242.9471,1468400,
TSLA,2023-12-01 03:52:00 UTC,236.5,240.19,231.9,239.31,119696942,236.452,1291571,
TSLA,2023-08-23 03:52:00 UTC,236.6,243.75,226.5,240.95,99073781,235.039,1083906,
TSLA,2022-06-07 03:52:00 UTC,236.7667,239.9967,230.0933,238.3333,71418993,236.6781,634574,
TSLA,2021-08-24 03:52:00 UTC,236.8,238.4067,234.2133,235.4333,37864467,236.0697,303935,
TSLA,2023-08-22 03:52:00 UTC,236.9,241.55,229.55,232.89,129271290,234.5636,1380622,
TSLA,2021-03-16 03:52:00 UTC,236.9233,237,223.6667,224.7,95657190,230.5342,925665,
TSLA,2022-05-27 03:52:00 UTC,236.93,255.9667,235.81,255.0833,86578890,249.1144,774443,
TSLA,2021-08-04 03:52:00 UTC,237,241.6333,235.5167,237,48803823,238.163,404044,
TSLA,2024-01-05 03:52:00 UTC,237.12,240.1196,234.9001,237.4,90841319,237.8986,932017,
TSLA,2021-04-21 03:52:00 UTC,237.2067,248.28,232.6667,246.8667,89055882,241.1885,744617,
TSLA,2022-07-15 03:52:00 UTC,237.3333,243.6233,236.4667,239.6633,67296927,239.6641,513489,
TSLA,2022-06-08 03:52:00 UTC,237.6,249.9633,237.6,242.7667,74394705,244.9738,678167,
TSLA,2021-08-05 03:52:00 UTC,237.6667,240.3166,236.94,238.2,37735188,238.645,319611,
TSLA,2022-10-07 03:52:00 UTC,237.83,239.7,221.75,223.8,81450773,226.5602,1242398,
TSLA,2023-08-15 03:52:00 UTC,237.97,240.5,231.1,231.43,86427414,235.206,1051481,
TSLA,2021-08-30 03:52:00 UTC,238,245.7833,237.44,244.6667,54757953,241.6945,463393,
TSLA,2021-08-10 03:52:00 UTC,238.1,238.8633,233.96,236.1667,38064423,236.3494,316631,
TSLA,2023-12-04 03:52:00 UTC,238.1,239.8,233.2902,235.1,101832798,236.4477,1092211,
TSLA,2022-06-24 03:52:00 UTC,238.25,246.0667,235.5533,245.4667,87782088,243.3156,678712,
TSLA,2021-08-03 03:52:00 UTC,238.3333,240.8833,233.67,235.6667,63582657,236.7975,494157,
TSLA,2021-08-06 03:52:00 UTC,238.3367,239,232.2833,232.3333,45452184,234.612,406183,
TSLA,2021-08-16 03:52:00 UTC,238.7267,238.7267,225.4667,227.2333,65878041,229.1501,619155,
TSLA,2021-03-02 03:52:00 UTC,238.8333,241.1167,228.3333,229.5967,69654012,234.1796,836370,
TSLA,2023-08-29 03:52:00 UTC,238.95,257.77,237.2,256.25,131272281,250.4967,1416637,
TSLA,2021-04-23 03:52:00 UTC,239.04,245.7867,237.51,243.3667,79521441,242.9649,623473,
TSLA,2024-01-04 03:52:00 UTC,239.15,242.7,237.4,238.41,100494031,240.3487,1000296,
TSLA,2024-10-24 03:52:00 UTC,239.15,262.1199,235.36,257.4262,194506798,252.7384,2592037,
TSLA,2024-01-09 03:52:00 UTC,239.45,240.5,232.04,234.2,94514022,234.6939,1052967,
TSLA,2025-04-08 03:52:00 UTC,239.64,250.44,216.8,218.79,165714399,235.8616,2359859,
TSLA,2023-08-28 03:52:00 UTC,239.66,244.5,235.35,238.91,104935705,238.5928,1145201,
TSLA,2021-08-13 03:52:00 UTC,239.97,243.3,238.1133,238.9067,46732629,240.1376,356133,
TSLA,2021-02-24 03:52:00 UTC,240,248.3333,231.39,246.0667,108678348,240.5868,999021,
TSLA,2021-04-27 03:52:00 UTC,240,241.9467,233.63,233.86,87282366,237.0481,899765,
TSLA,2023-08-14 03:52:00 UTC,240,240.7,233.75,239.44,97385078,237.8465,1330857,
TSLA,2024-09-23 03:52:00 UTC,240,250.26,238.25,249.4,81916063,247.8529,1134422,
TSLA,2021-04-20 03:52:00 UTC,240.07,245.75,233.9,237.4633,105880341,240.7252,816702,
TSLA,2023-12-12 03:52:00 UTC,240.25,241.22,233.87,236.48,93725573,235.829,1058406,
TSLA,2023-11-22 03:52:00 UTC,240.5,244.01,231.4,233.7,116358839,234.7381,1285792,
TSLA,2025-03-20 03:52:00 UTC,240.52,242.3,229.31,235.06,94563446,234.2329,1222982,
TSLA,2023-12-06 03:52:00 UTC,240.61,246.57,238.85,240.37,123880044,243.4343,1202673,
TSLA,2023-12-14 03:52:00 UTC,240.71,253.88,239.71,250.25,158364851,248.716,1654271,
TSLA,2023-12-07 03:52:00 UTC,240.8,244.08,236.98,242.91,105316206,240.869,1041740,
TSLA,2023-09-28 03:52:00 UTC,240.98,247.98,238.21,247.85,115648753,243.9711,1188967,
TSLA,2023-11-15 03:52:00 UTC,241,246.7,236.45,241.51,148005301,242.7103,1551843,
TSLA,2023-06-27 03:52:00 UTC,241.15,251.1,239,247.2,162416835,246.0179,1620563,
TSLA,2022-02-24 03:52:00 UTC,241.2133,267.6667,230.54,263.8333,132560145,251.5357,1308812,
TSLA,2022-06-10 03:52:00 UTC,241.3333,244.1833,227.9133,236.4167,96020124,232.6499,970119,
TSLA,2024-10-08 03:52:00 UTC,241.5,246.21,240.05,243.84,52329727,244.1182,788645,
TSLA,2022-06-06 03:52:00 UTC,241.6667,245,234.35,237.8367,83238627,238.7837,744857,
TSLA,2022-10-06 03:52:00 UTC,241.8,244.58,235.35,236.7,67988146,239.3792,824972,
TSLA,2023-08-24 03:52:00 UTC,242,244.05,228.1801,230,97740754,232.0138,1103432,
TSLA,2023-12-08 03:52:00 UTC,242,245.27,239.2701,243.23,101266239,242.9925,1034781,
TSLA,2023-12-11 03:52:00 UTC,242,245,237.45,239.55,95546483,240.1913,1125324,
TSLA,2023-11-16 03:52:00 UTC,242.12,242.5,230.96,231.17,134373896,235.5527,1389120,
TSLA,2022-07-19 03:52:00 UTC,242.1333,247.8967,236.9767,247.1467,78710838,243.1065,616548,
TSLA,2024-10-10 03:52:00 UTC,242.4,244.3,232.34,239.68,81392868,239.0116,1090905,
TSLA,2024-07-22 03:52:00 UTC,242.51,253.21,241.37,251.6,97037024,249.4266,1214780,
TSLA,2024-10-04 03:52:00 UTC,242.55,250.96,241.61,250.15,83150506,248.0451,1104998,
TSLA,2022-05-20 03:52:00 UTC,242.5967,243.52,211,221.8333,142539081,221.1389,1681333,
TSLA,2022-07-08 03:52:00 UTC,242.7667,259.3333,240.7302,256.4667,100358292,250.1597,820135,
TSLA,2021-01-05 03:52:00 UTC,243.3767,251.4667,239.7333,250.9667,94342611,244.6741,680032,
TSLA,2025-03-14 03:52:00 UTC,243.41,251.58,240.73,249.8393,95751905,247.0572,1279731,
TSLA,2023-10-04 03:52:00 UTC,243.74,261.86,242.24,260.51,126788963,255.6802,1387164,
TSLA,2022-05-12 03:52:00 UTC,243.8633,253.22,226.6667,247,138550524,240.2965,1384235,
TSLA,2024-10-09 03:52:00 UTC,243.92,247.43,239.51,241.56,64739943,243.5305,905898,
TSLA,2023-08-10 03:52:00 UTC,244,251.8,242,246.01,108326059,246.9355,1137216,
TSLA,2022-07-18 03:52:00 UTC,244.0033,250.5167,239.6033,241.3367,81079491,246.3083,634990,
TSLA,2024-09-20 03:52:00 UTC,244.04,244.79,235.92,239.3,80915298,239.3594,1022781,
TSLA,2021-09-02 03:52:00 UTC,244.33,246.99,242.0033,244.4333,37366533,245.1738,305263,
TSLA,2021-04-19 03:52:00 UTC,244.6667,247.2097,230.6,240.5333,117093057,236.2302,996668,
TSLA,2021-04-26 03:52:00 UTC,244.6667,249.7667,238.39,239.9533,91241601,245.5596,875806,
TSLA,2021-08-31 03:52:00 UTC,244.6667,246.7967,242.1467,244.6667,54720717,244.8458,417016,
TSLA,2023-09-27 03:52:00 UTC,244.95,246.3,234.58,241.49,134885723,240.4785,1392326,
TSLA,2023-11-30 03:52:00 UTC,245,246.88,232.3242,235.03,128891864,240.7068,1268250,
TSLA,2023-08-11 03:52:00 UTC,245.05,245.98,238.02,241.8,97800363,241.4849,1120431,
TSLA,2021-09-07 03:52:00 UTC,245.12,253.4,245,250.4367,58627839,250.9074,494468,
TSLA,2025-03-17 03:52:00 UTC,245.3,249.2,232.8,236.1012,103835421,238.3767,1488981,
TSLA,2022-06-28 03:52:00 UTC,245.3333,249.97,231.0067,232.3,88523106,239.6774,771617,
TSLA,2021-09-13 03:52:00 UTC,245.4233,248.26,236.2833,247.6667,67121544,242.7323,501162,
TSLA,2023-09-05 03:52:00 UTC,245.5,258,242.6,256.08,126614371,253.6457,1368973,
TSLA,2024-11-05 03:52:00 UTC,245.5,265.49,244.41,259,65641186,252.4173,978815,
TSLA,2021-09-01 03:52:00 UTC,245.5667,247.33,243.3333,243.7333,37251414,245.5764,318118,
TSLA,2025-04-17 03:52:00 UTC,245.6,246.42,237.6833,240.89,76071211,240.9832,908913,
TSLA,2021-09-03 03:52:00 UTC,245.7,245.8333,241.4,244.8333,43989579,243.0653,353539,
TSLA,2025-03-13 03:52:00 UTC,245.8,250.76,232.6,241.1,108924107,238.9552,1535888,
TSLA,2021-04-16 03:52:00 UTC,245.8767,249.8033,241.5333,246.4167,81281805,245.5544,725564,
TSLA,2023-06-09 03:52:00 UTC,246,252.42,242.02,243.88,198071309,247.1893,2090756,
TSLA,2024-10-03 03:52:00 UTC,246,249.79,237.81,241.17,77513102,243.0527,1045450,
TSLA,2023-06-12 03:52:00 UTC,246.2,250.97,243.7,250,147604986,247.9405,1492554,
TSLA,2021-09-14 03:52:00 UTC,246.3333,251.49,245.4067,248.5,54014055,248.5803,387900,
TSLA,2021-09-22 03:52:00 UTC,246.37,251.5333,246.3167,251.5333,41986338,249.2027,314078,
TSLA,2023-09-26 03:52:00 UTC,246.38,249.55,241.6601,243.9,100399134,245.5819,1115435,
TSLA,2022-07-20 03:52:00 UTC,247.0633,259.3333,243.483,251.1,87138204,248.3318,747105,
TSLA,2021-02-25 03:52:00 UTC,247.1667,247.34,218.3333,222.6667,115053615,234.0021,1288552,
TSLA,2021-04-22 03:52:00 UTC,247.24,251.2567,237.6667,239.5,105769758,244.9897,855612,
TSLA,2022-10-05 03:52:00 UTC,247.24,248.09,233.27,240.99,84717805,238.4505,1170230,
TSLA,2021-09-21 03:52:00 UTC,247.3333,248.2466,243.48,245.6667,45496482,246.4788,310071,
TSLA,2024-01-03 03:52:00 UTC,247.41,248.48,236.32,238.22,117559571,239.8557,1271571,
TSLA,2023-09-25 03:52:00 UTC,247.84,248.32,238.31,248.27,103335749,244.1628,1195043,
TSLA,2024-11-04 03:52:00 UTC,247.9,249.39,238.88,243.65,65510607,244.2533,976998,
TSLA,2023-06-28 03:52:00 UTC,248.01,259.88,246.61,257.55,157626850,255.817,1543121,
TSLA,2024-07-19 03:52:00 UTC,248.01,250.37,236.83,240.19,84076879,241.7228,1167229,
TSLA,2025-04-16 03:52:00 UTC,248.03,251.97,233.89,242.34,104009725,243.7358,1347953,
TSLA,2024-01-02 03:52:00 UTC,248.05,251.25,244.41,248,101973799,248.3425,1176144,
TSLA,2022-06-09 03:52:00 UTC,248.1567,255.5466,239.3267,239.5033,94743732,247.7454,869941,
TSLA,2025-04-24 03:52:00 UTC,248.3,263.3,244.76,263.29,90278230,255.2062,1203120,
TSLA,2021-04-15 03:52:00 UTC,248.3333,249.1133,240.4367,246.0833,82110729,244.1682,715752,
TSLA,2021-09-15 03:52:00 UTC,248.48,252.2867,246.12,251.93,43947534,249.5219,347154,
TSLA,2022-06-02 03:52:00 UTC,248.4833,264.21,242.0667,261.0667,91831647,256.9766,756100,
TSLA,2022-05-17 03:52:00 UTC,248.49,254.8267,242.95,253.6833,77825949,249.9732,721761,
TSLA,2023-09-07 03:52:00 UTC,248.49,252.81,243.265,250.34,113301955,248.1816,1180556,
TSLA,2022-06-27 03:52:00 UTC,248.9433,252.07,242.5655,245.27,84881751,246.1794,673413,
TSLA,2023-11-29 03:52:00 UTC,248.95,252.75,242.76,245.3,133987305,248.0913,1384302,
TSLA,2021-01-06 03:52:00 UTC,249.3333,258,248.8867,254.5333,132490179,254.1155,961186,
TSLA,2022-10-04 03:52:00 UTC,249.43,257.5,242.01,247.7,106928916,249.7256,1311541,
TSLA,2023-09-29 03:52:00 UTC,249.5,254.77,246.35,249.95,125956421,251.052,1253987,
TSLA,2022-05-13 03:52:00 UTC,249.6667,262.45,249.6667,258.5667,89904480,256.576,857461,
TSLA,2021-09-09 03:52:00 UTC,250,254.0333,249.0067,251.2833,40899006,252.2911,327746,
TSLA,2021-09-20 03:52:00 UTC,250,250,239.5416,242.9867,71557458,243.2642,549358,
TSLA,2021-09-24 03:52:00 UTC,250,258.3333,248.01,257.9167,62065635,254.3578,467602,
TSLA,2024-07-18 03:52:00 UTC,250,257.14,247.2,250.06,108639736,252.2782,1261314,
TSLA,2025-04-23 03:52:00 UTC,250,259.4499,244.43,251.93,144778228,253.245,1936060,
TSLA,2024-07-08 03:52:00 UTC,250.09,259.439,244.57,252.71,154430570,252.6126,1687824,
TSLA,2023-08-08 03:52:00 UTC,250.47,250.99,245.01,248.8,95254991,248.5465,1028248,
TSLA,2022-05-18 03:52:00 UTC,250.54,253.5,233.3333,233.3333,84838176,241.6803,880392,
TSLA,2024-07-05 03:52:00 UTC,250.56,253.78,242.4601,251.01,151335735,248.0982,1718914,
TSLA,2021-09-16 03:52:00 UTC,250.6667,252.97,249.2033,251.8333,39062826,250.9978,286391,
TSLA,2023-10-16 03:52:00 UTC,250.77,255.3999,247.5,253.25,87024875,252.8877,1043838,
TSLA,2024-11-01 03:52:00 UTC,250.77,254,245,249.37,54275842,250.057,849028,
TSLA,2023-12-15 03:52:00 UTC,250.8,254.2,248.3,253.32,115386212,251.7832,1089431,
TSLA,2024-10-07 03:52:00 UTC,250.8,252.8,240.68,241.7,62401892,244.604,1019716,
TSLA,2022-07-11 03:52:00 UTC,250.97,254.6,233.6267,234,97880778,239.3807,868168,
TSLA,2023-10-03 03:52:00 UTC,251,251.11,244.45,246.01,99785190,247.3834,1063747,
TSLA,2023-08-09 03:52:00 UTC,251.1,252.12,241.32,242.01,99807629,245.2532,1076469,
TSLA,2023-09-08 03:52:00 UTC,251.19,256.52,246.67,249.01,117071081,251.4137,1193701,
TSLA,2022-06-03 03:52:00 UTC,251.3333,260.3333,233.3333,233.43,109663860,238.5085,1092808,
TSLA,2023-12-21 03:52:00 UTC,251.4,255.35,248.55,255.32,107453173,251.9976,1048309,
TSLA,2024-07-23 03:52:00 UTC,251.75,255.7594,225,227.23,109751403,246.3408,1425323,
TSLA,2021-09-10 03:52:00 UTC,251.8533,254.2033,243.7233,244.1667,44402718,250.0083,377289,
TSLA,2022-07-21 03:52:00 UTC,251.87,273.2667,249.3333,269.75,139482069,265.575,1179911,
TSLA,2021-09-08 03:52:00 UTC,252,254.8167,246.9244,250.5167,55587534,250.8467,444446,
TSLA,2021-09-17 03:52:00 UTC,252.0033,253.68,250,253.04,62211972,252.2463,379802,
TSLA,2024-09-24 03:52:00 UTC,252.01,257.19,249.0501,254.54,83908632,253.301,1114714,
TSLA,2021-09-23 03:52:00 UTC,252.0133,253.2667,249.3067,250.9333,34629309,251.1252,281466,
TSLA,2023-08-03 03:52:00 UTC,252.07,261.4,251.32,260.55,96394631,256.7697,1029048,
TSLA,2024-07-17 03:52:00 UTC,252.27,258.47,246.182,249.4,111502645,250.8164,1327936,
TSLA,2023-06-13 03:52:00 UTC,252.54,261.98,250.3,260.57,159540207,255.8825,1659132,
TSLA,2024-07-09 03:52:00 UTC,252.77,265.61,250.06,263.77,157964913,260.1684,1650805,
TSLA,2023-12-19 03:52:00 UTC,252.82,258.3399,251.66,257.7511,103931204,256.1657,1028829,
TSLA,2023-06-26 03:52:00 UTC,253,258.37,238.5,240.86,176545178,248.6169,1934983,
TSLA,2024-09-27 03:52:00 UTC,253.02,261.1993,252.97,261.1,65961177,258.0904,932041,
TSLA,2024-09-25 03:52:00 UTC,253.14,257.164,250.48,256.7,63111282,255.3031,877154,
TSLA,2023-12-26 03:52:00 UTC,253.22,257.97,252.91,256.95,84069787,256.3647,946295,
TSLA,2022-06-01 03:52:00 UTC,253.2533,257.3267,243.64,244.6667,74886786,249.0772,657112,
TSLA,2023-10-02 03:52:00 UTC,253.33,254.2799,239.35,251.81,121585025,249.3618,1311362,
TSLA,2023-12-18 03:52:00 UTC,253.5,258.74,250.94,250.94,113151752,255.019,1222155,
TSLA,2025-04-15 03:52:00 UTC,253.5,258.75,247.54,250.3,77067499,254.093,969787,
TSLA,2023-10-17 03:52:00 UTC,253.51,257.183,247.08,254.1,91893737,253.1962,1019723,
TSLA,2023-06-15 03:52:00 UTC,253.7,258.95,247.29,253.5,156986425,255.4822,1648878,
TSLA,2023-12-22 03:52:00 UTC,253.7,258.22,251.37,252.57,92113907,255.2123,969291,
TSLA,2022-05-31 03:52:00 UTC,253.9067,259.6,244.7433,253.23,97315428,253.3151,863734,
TSLA,2023-10-18 03:52:00 UTC,253.95,254.63,230,232.4,121561864,246.1037,1468554,
TSLA,2025-04-11 03:52:00 UTC,254.18,258.68,241.3629,252.95,124778618,248.5623,1584122,
TSLA,2025-03-31 03:52:00 UTC,254.2,260.56,243.3601,256.1,127822220,252.3799,1660605,
TSLA,2023-06-16 03:52:00 UTC,254.44,263.6,252.6,261.4899,160904020,260.5709,1569426,
TSLA,2021-02-22 03:52:00 UTC,254.5,256.1667,236.3333,236.87,109753521,246.4177,1349518,
TSLA,2023-09-06 03:52:00 UTC,254.79,257.49,245.06,250.66,115030484,249.5065,1209122,
TSLA,2023-08-30 03:52:00 UTC,254.9,260.51,250.59,256.45,120142397,255.8593,1293801,
TSLA,2021-04-14 03:52:00 UTC,254.9067,262.23,242.6767,244.2933,144475863,251.7873,1249456,
TSLA,2022-05-16 03:52:00 UTC,255,258.09,239.6962,240.74,84447552,246.9093,833118,
TSLA,2023-08-02 03:52:00 UTC,255.27,259.52,250.49,255.43,99890516,254.7275,1220781,
TSLA,2023-08-31 03:52:00 UTC,255.29,261.18,255,257.96,104425861,258.0333,1065006,
TSLA,2024-07-16 03:52:00 UTC,255.35,258.62,245.8001,256.03,123728445,252.9786,1350065,
TSLA,2024-10-31 03:52:00 UTC,255.4,259.75,248.89,250.85,62107416,252.8971,898741,
TSLA,2023-12-29 03:52:00 UTC,255.42,256.5,247.43,248.48,98678634,250.3954,1061445,
TSLA,2025-03-24 03:52:00 UTC,255.9,282.54,253.22,282.3507,157887714,271.0501,2139605,
TSLA,2023-10-06 03:52:00 UTC,256,261.65,250.65,260.52,116533587,256.2669,1278513,
TSLA,2023-10-09 03:52:00 UTC,256,261.36,252.05,258.17,100390536,256.2839,1143390,
TSLA,2022-03-15 03:52:00 UTC,256.0667,268.5233,251.6667,267.2833,64082385,262.5829,611223,
TSLA,2023-06-22 03:52:00 UTC,256.3,266.75,248.25,265.8,163861891,259.7358,1729227,
TSLA,2021-01-07 03:52:00 UTC,256.3333,278.24,255.7333,276.5,152149215,266.7895,1163300,
TSLA,2024-10-25 03:52:00 UTC,256.35,269.49,253.25,267.09,157024387,265.6762,1911632,
TSLA,2023-08-07 03:52:00 UTC,256.6,257.5,242.76,251.7499,109333843,247.8398,1356274,
TSLA,2021-10-01 03:52:00 UTC,256.6667,260.6667,254.53,258.3333,48128070,257.3184,358186,
TSLA,2022-10-03 03:52:00 UTC,256.68,260,241.01,243.7,95378893,245.4483,1538432,
TSLA,2024-10-02 03:52:00 UTC,256.8,260,241.5,248.2019,91492466,247.4763,1253980,
TSLA,2021-10-06 03:52:00 UTC,257.1267,262.22,255.0533,261.2467,42781200,260.2597,328579,
TSLA,2023-12-20 03:52:00 UTC,257.21,259.84,246.47,248.35,122334825,254.6302,1273119,
TSLA,2023-09-22 03:52:00 UTC,257.36,258.48,243.2,244.2,125383055,251.5271,1374517,
TSLA,2023-12-27 03:52:00 UTC,257.4,263.34,256.61,262.63,104180244,261.7339,1041263,
TSLA,2023-07-24 03:52:00 UTC,257.5,270.88,253,270.04,133715322,263.9874,1544934,
TSLA,2023-10-13 03:52:00 UTC,257.5,259.6,250.22,251,100141464,254.1051,1102583,
TSLA,2023-06-29 03:52:00 UTC,257.55,261.41,253.61,257.55,129838859,256.8755,1320261,
TSLA,2021-09-27 03:52:00 UTC,258,266.3333,256.1633,262.3267,81677208,262.2723,601852,
TSLA,2025-03-10 03:52:00 UTC,258,259.7,215.0062,215.0062,179352247,232.8912,2809033,
TSLA,2023-10-10 03:52:00 UTC,258.12,268.94,257.27,263.96,121108609,264.9632,1239862,
TSLA,2023-09-11 03:52:00 UTC,258.25,274.85,253.93,272.41,171494680,268.6466,2038803,
TSLA,2023-06-30 03:52:00 UTC,258.32,264.45,257.93,261.8,109343435,262.765,1186957,
TSLA,2025-04-14 03:52:00 UTC,258.33,261.8,245.93,249.1,96831250,252.7671,1321584,
TSLA,2023-10-05 03:52:00 UTC,258.9,263.6,256.25,259.55,117600088,259.6642,1196489,
TSLA,2023-06-20 03:52:00 UTC,259,278.44,256.3,278.1,163145972,267.8703,1710933,
TSLA,2023-09-01 03:52:00 UTC,259.1,260.65,242.01,245.25,128908063,248.3663,1528583,
TSLA,2024-10-30 03:52:00 UTC,260,263.35,255.8201,256.0817,51859599,260.4402,826448,
TSLA,2023-07-28 03:52:00 UTC,260.02,267.391,256.5,266.75,107206364,264.2063,1120299,
TSLA,2021-09-28 03:52:00 UTC,260.48,265.2133,255.3934,258,72793137,260.2813,532236,
TSLA,2024-07-15 03:52:00 UTC,260.51,265.6,251.73,254.78,144335916,259.3449,1684147,
TSLA,2024-09-26 03:52:00 UTC,260.54,262.6796,251.53,253.9955,63996664,256.0553,847520,
TSLA,2021-02-19 03:52:00 UTC,260.9267,267.5567,259.1233,260.8333,55335390,261.9419,611303,
TSLA,2021-10-05 03:52:00 UTC,261.1233,265.77,258.0667,260,53709690,261.79,396316,
TSLA,2024-07-11 03:52:00 UTC,261.5,271,235.36,236.75,215530186,253.1032,2467949,
TSLA,2021-09-29 03:52:00 UTC,261.6667,264.5,256.8933,259.9667,61209336,260.8055,413989,
TSLA,2021-09-30 03:52:00 UTC,261.6667,263.0435,258,258.3767,51547242,260.801,359817,
TSLA,2021-10-04 03:52:00 UTC,261.6833,268.99,257.7607,260.5,88829601,263.5993,636854,
TSLA,2025-03-07 03:52:00 UTC,261.8,266.2499,250.73,262.3801,99567208,259.8505,1460631,
TSLA,2021-10-11 03:52:00 UTC,261.92,267.08,261,264.2,41447208,264.9921,327539,
TSLA,2023-08-04 03:52:00 UTC,261.98,264.77,253.1,253.7799,98132799,258.2681,1051555,
TSLA,2023-06-14 03:52:00 UTC,262,264.88,250.5,254.76,166534110,257.2032,1699344,
TSLA,2024-09-30 03:52:00 UTC,262,264.86,255.77,261.98,78118057,260.0598,1079998,
TSLA,2024-10-29 03:52:00 UTC,262,264.98,255.51,259.8,77148984,259.5631,1098848,
TSLA,2023-06-23 03:52:00 UTC,262.1,264.27,252.55,253.18,170604210,257.7639,1711863,
TSLA,2023-09-21 03:52:00 UTC,262.3,263.01,253.5,253.52,117520909,257.5276,1301699,
TSLA,2024-10-01 03:52:00 UTC,262.44,263.98,248.53,256.3294,84956123,255.2018,1157467,
TSLA,2021-10-07 03:52:00 UTC,262.75,268.3333,260.2647,263.3333,52182444,263.9992,408845,
TSLA,2023-12-28 03:52:00 UTC,263.02,265.13,252.3,254.85,111861929,258.5732,1158544,
TSLA,2025-04-25 03:52:00 UTC,263.1,286.85,259.63,285.0925,158966808,277.6717,2065573,
TSLA,2021-02-17 03:52:00 UTC,263.3333,266.6133,254.0033,264.55,76972650,260.3311,918629,
TSLA,2022-07-27 03:52:00 UTC,263.3333,275.9256,258.86,273.58,83768583,270.1358,664576,
TSLA,2022-02-28 03:52:00 UTC,263.49,292.2867,262.33,290.8867,94055244,285.0784,867999,
TSLA,2021-02-18 03:52:00 UTC,263.57,264.8967,258.6667,261.0333,52825464,262.1537,555706,
TSLA,2021-10-12 03:52:00 UTC,263.68,270.7733,263.3203,268.5,62072727,268.9503,495328,
TSLA,2023-10-11 03:52:00 UTC,263.77,268.6,260.9,262.78,101748352,264.0892,1076101,
TSLA,2023-10-12 03:52:00 UTC,263.89,265.41,256.6307,257.1294,110285803,261.752,1176783,
TSLA,2025-04-01 03:52:00 UTC,264,277.45,259.16,268.08,140039463,269.9313,1964935,
TSLA,2024-07-10 03:52:00 UTC,264.48,267.59,257.86,261.62,126028239,263.4178,1420241,
TSLA,2021-10-08 03:52:00 UTC,264.5033,266.1133,260.3033,261.7,49311516,262.3826,397745,
TSLA,2023-07-26 03:52:00 UTC,264.78,268.04,261.75,265.28,94140327,264.829,981837,
TSLA,2022-03-14 03:52:00 UTC,265.1167,267.69,252.0133,259.8333,69323724,257.9809,776042,
TSLA,2023-07-21 03:52:00 UTC,265.49,268.91,255.8,258.7,146492577,262.0835,1641587,
TSLA,2025-04-04 03:52:00 UTC,265.51,269,235,235.25,171622595,245.1175,2734317,
