Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
QQQ260220P00575000,QQQ260220P00575000,SELL,FILLED,1.0,1.0,@4.38,4.37,DAY,2025-12-22T20:51:56.513Z,2025-12-22T20:52:23.212Z
PPLT260116P00170000,PPLT260116P00170000,BUY,FILLED,2.0,2.0,@2.0,2.0,DAY,2025-12-22T20:25:41.133Z,2025-12-22T20:25:41.172Z
PALL260116C00170000,PALL260116C00170000,SELL,FILLED,2.0,2.0,@4.4,4.72,DAY,2025-12-22T20:22:51.612Z,2025-12-22T20:22:51.753Z
PALL260116C00170000,PALL260116C00170000,SELL,FILLED,1.0,1.0,@4.4,4.4,DAY,2025-12-22T20:22:34.815Z,2025-12-22T20:22:34.850Z
KRE260116P00050000,KRE260116P00050000,BUY,CANCELLED,0.0,40.0,@0.01,,DAY,2025-12-22T17:49:51.745Z,
NXT260220C00080000,NXT260220C00080000,BUY,FILLED,1.0,1.0,@16.9,16.9,DAY,2025-12-22T17:43:55.794Z,2025-12-22T17:44:13.633Z
QQQ251223P00616000,QQQ251223P00616000,BUY,FILLED,3.0,3.0,@0.61,0.61,DAY,2025-12-22T17:25:34.503Z,2025-12-22T17:25:52.380Z
ASTS260220C00110000,ASTS260220C00110000,BUY,FILLED,2.0,2.0,@9.35,9.3,DAY,2025-12-22T17:16:19.174Z,2025-12-22T17:16:19.208Z
QQQ251223P00616000,QQQ251223P00616000,SELL,FILLED,3.0,3.0,@0.54,0.54,DAY,2025-12-22T17:00:46.750Z,2025-12-22T17:00:46.875Z
SLV260116C00062000,SLV260116C00062000,SELL,FILLED,2.0,2.0,@3.2,3.2,DAY,2025-12-22T16:42:46.760Z,2025-12-22T16:42:46.810Z
BABA260220C00145000,BABA260220C00145000,SELL,FILLED,1.0,1.0,@11.85,11.85,DAY,2025-12-22T15:17:59.009Z,2025-12-22T15:17:59.203Z
QQQ251223P00616000,QQQ251223P00616000,BUY,FILLED,3.0,3.0,@0.99,0.98,DAY,2025-12-22T14:48:10.370Z,2025-12-22T14:48:10.502Z
QQQ260102C00630000,QQQ260102C00630000,SELL,FILLED,5.0,5.0,@1.93,1.93,DAY,2025-12-22T14:47:30.732Z,2025-12-22T14:47:30.868Z
GDX251226C00092000,GDX251226C00092000,SELL,FILLED,7.0,7.0,@0.77,0.77,DAY,2025-12-22T14:40:04.597Z,2025-12-22T14:40:04.644Z
TSM260116P00260000,TSM260116P00260000,SELL,FILLED,5.0,5.0,@1.75,1.75,DAY,2025-12-19T20:53:24.867Z,2025-12-19T20:53:24.903Z
BABA260220C00145000,BABA260220C00145000,BUY,FILLED,1.0,1.0,@13.0,13.0,DAY,2025-12-19T17:54:08.605Z,2025-12-19T17:54:08.699Z
PALL260116C00170000,PALL260116C00170000,BUY,FILLED,3.0,3.0,@3.3,3.3,DAY,2025-12-19T17:31:21.412Z,2025-12-19T17:31:34.137Z
GDX251226C00092000,GDX251226C00092000,BUY,FILLED,15.0,15.0,@0.38,0.38,DAY,2025-12-19T17:26:07.689Z,2025-12-19T17:26:07.728Z
IBIT251219P00049000,IBIT251219P00049000,SELL,FILLED,10.0,10.0,@0.04,0.04,DAY,2025-12-19T17:23:07.312Z,2025-12-19T17:23:07.353Z
SPY251219P00676000,SPY251219P00676000,SELL,FILLED,2.0,2.0,@0.13,0.13,DAY,2025-12-19T17:23:01.871Z,2025-12-19T17:31:50.319Z
COIN260116P00240000,COIN260116P00240000,SELL,FILLED,1.0,1.0,@12.05,12.41,DAY,2025-12-19T17:22:54.786Z,2025-12-19T17:22:54.919Z
QQQ260102C00630000,QQQ260102C00630000,BUY,FILLED,5.0,5.0,@1.65,1.63,DAY,2025-12-19T17:18:32.972Z,2025-12-19T17:18:33.109Z
COIN260116P00240000,COIN260116P00240000,SELL,FILLED,1.0,1.0,@12.0,12.0,DAY,2025-12-19T17:17:36.586Z,2025-12-19T17:17:36.626Z
HIMS260116P00034000,HIMS260116P00034000,SELL,FILLED,5.0,5.0,@1.8,1.8,DAY,2025-12-19T16:18:05.599Z,2025-12-19T16:18:05.633Z
GDX260116C00091000,GDX260116C00091000,BUY,FILLED,2.0,2.0,@2.6,2.6,DAY,2025-12-19T16:17:48.357Z,2025-12-19T16:18:29.825Z
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,2.0,2.0,@12.65,12.65,DAY,2025-12-19T15:46:45.112Z,2025-12-19T15:46:45.150Z
CRWV260116P00055000,CRWV260116P00055000,SELL,FILLED,5.0,5.0,@0.72,0.72,DAY,2025-12-19T15:33:05.442Z,2025-12-19T15:33:05.699Z
COIN260116P00240000,COIN260116P00240000,SELL,FILLED,2.0,2.0,@12.35,12.57,DAY,2025-12-19T15:33:00.242Z,2025-12-19T15:33:00.378Z
HIMS260116P00034000,HIMS260116P00034000,BUY,FILLED,5.0,5.0,@2.15,2.15,DAY,2025-12-19T15:30:43.498Z,2025-12-19T15:30:43.531Z
SPY251219P00676000,SPY251219P00676000,BUY,FILLED,2.0,2.0,@0.52,0.52,DAY,2025-12-19T15:13:49.041Z,2025-12-19T15:14:09.861Z
SPY251219C00683000,SPY251219C00683000,SELL,FILLED,8.0,8.0,@0.14,0.14,DAY,2025-12-19T15:13:36.197Z,2025-12-19T15:14:01.757Z
COIN260116P00240000,COIN260116P00240000,SELL,FILLED,1.0,1.0,@12.8,12.8,DAY,2025-12-19T15:10:04.348Z,2025-12-19T15:10:12.371Z
MU260116P00200000,MU260116P00200000,SELL,FILLED,3.0,3.0,@1.16,1.16,DAY,2025-12-19T15:09:43.499Z,2025-12-19T15:09:51.933Z
SPY251219C00683000,SPY251219C00683000,BUY,FILLED,8.0,8.0,@0.25,0.24,DAY,2025-12-19T15:00:42.540Z,2025-12-19T15:00:42.682Z
GDX260116C00091000,GDX260116C00091000,BUY,FILLED,8.0,8.0,@2.37,2.37,DAY,2025-12-19T14:59:25.042Z,2025-12-19T14:59:25.082Z
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,2.0,2.0,@12.7,12.7,DAY,2025-12-19T14:49:34.956Z,2025-12-19T14:49:43.951Z
COIN260116P00240000,COIN260116P00240000,SELL,FILLED,2.0,2.0,@11.7,11.7,DAY,2025-12-19T14:46:09.404Z,2025-12-19T14:46:09.558Z
CRWV260116P00055000,CRWV260116P00055000,SELL,FILLED,5.0,5.0,@1.01,1.01,DAY,2025-12-19T14:44:07.760Z,2025-12-19T14:44:16.103Z
SPY251219P00670000,SPY251219P00670000,SELL,FILLED,5.0,5.0,@0.22,0.22,DAY,2025-12-19T14:37:31.723Z,2025-12-19T14:37:39.979Z
IBIT251219P00049000,IBIT251219P00049000,BUY,FILLED,10.0,10.0,@0.17,0.15,DAY,2025-12-19T14:37:23.198Z,2025-12-19T14:37:23.362Z
SPY251219P00670000,SPY251219P00670000,BUY,FILLED,3.0,3.0,@0.57,0.56,DAY,2025-12-18T20:45:54.567Z,2025-12-18T20:45:54.640Z
SLV260116C00062000,SLV260116C00062000,SELL,FILLED,8.0,8.0,@2.21,2.22,DAY,2025-12-18T20:40:20.553Z,2025-12-18T20:40:20.597Z
SPY251219P00670000,SPY251219P00670000,SELL,FILLED,2.0,2.0,@0.98,0.98,DAY,2025-12-18T19:03:29.437Z,2025-12-18T19:03:29.629Z
SPY251219P00670000,SPY251219P00670000,BUY,FILLED,4.0,4.0,@0.51,0.5,DAY,2025-12-18T18:42:35.161Z,2025-12-18T18:42:35.297Z
SLV260116C00062000,SLV260116C00062000,BUY,FILLED,10.0,10.0,@2.14,2.14,DAY,2025-12-18T17:53:49.210Z,2025-12-18T17:53:49.367Z
QQQ251218P00610000,QQQ251218P00610000,SELL,FILLED,1.0,1.0,@0.92,0.94,DAY,2025-12-18T17:41:45.939Z,2025-12-18T17:41:45.979Z
MU260116P00200000,MU260116P00200000,BUY,FILLED,3.0,3.0,@1.8,1.8,DAY,2025-12-18T17:27:00.357Z,2025-12-18T17:27:00.404Z
QQQ251218P00610000,QQQ251218P00610000,SELL,FILLED,1.0,1.0,@2.06,2.11,DAY,2025-12-18T17:22:19.276Z,2025-12-18T17:22:19.405Z
CRWV260116P00055000,CRWV260116P00055000,BUY,FILLED,5.0,5.0,@1.88,1.88,DAY,2025-12-18T17:11:28.573Z,2025-12-18T17:11:38.557Z
QQQ251218P00610000,QQQ251218P00610000,SELL,FILLED,1.0,1.0,@1.96,1.97,DAY,2025-12-18T17:10:27.787Z,2025-12-18T17:10:27.989Z
GLD260220C00410000,GLD260220C00410000,SELL,FILLED,1.0,1.0,@9.8,9.8,DAY,2025-12-18T17:09:57.077Z,2025-12-18T17:10:01.110Z
QQQ251218P00610000,QQQ251218P00610000,SELL,FILLED,1.0,1.0,@1.39,1.43,DAY,2025-12-18T17:07:50.564Z,2025-12-18T17:07:50.729Z
GLD260220C00410000,GLD260220C00410000,SELL,FILLED,1.0,1.0,@10.8,10.8,DAY,2025-12-18T17:05:42.134Z,2025-12-18T17:05:42.391Z
GLD251219C00407000,GLD251219C00407000,SELL,FILLED,5.0,5.0,@0.21,0.21,DAY,2025-12-18T17:05:23.983Z,2025-12-18T17:05:34.247Z
QQQ251231C00625000,QQQ251231C00625000,SELL,FILLED,2.0,2.0,@2.24,2.24,DAY,2025-12-18T17:04:07.905Z,2025-12-18T17:04:08.043Z
QQQ251218P00610000,QQQ251218P00610000,BUY,FILLED,4.0,4.0,@0.58,0.57,DAY,2025-12-18T17:00:57.334Z,2025-12-18T17:01:08.594Z
GLD251219C00407000,GLD251219C00407000,SELL,CANCELLED,0.0,5.0,@0.4,,DAY,2025-12-18T16:30:36.377Z,
GLD251219C00407000,GLD251219C00407000,BUY,FILLED,5.0,5.0,@0.5,0.47,DAY,2025-12-18T16:14:18.423Z,2025-12-18T16:14:18.561Z
GLD260220C00410000,GLD260220C00410000,BUY,FILLED,2.0,2.0,@10.85,10.85,DAY,2025-12-18T16:11:49.151Z,2025-12-18T16:11:49.195Z
CRWV260116P00055000,CRWV260116P00055000,BUY,FILLED,5.0,5.0,@1.84,1.83,DAY,2025-12-18T16:11:06.993Z,2025-12-18T16:11:07.139Z
TSM260116P00260000,TSM260116P00260000,BUY,FILLED,3.0,3.0,@2.96,2.96,DAY,2025-12-18T16:10:54.624Z,2025-12-18T16:10:54.742Z
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,2.0,2.0,@10.8,10.8,DAY,2025-12-18T16:10:45.933Z,2025-12-18T16:10:45.971Z
QQQ251231C00625000,QQQ251231C00625000,SELL,FILLED,3.0,3.0,@2.46,2.46,DAY,2025-12-18T16:10:38.343Z,2025-12-18T16:10:38.479Z
COIN260116P00240000,COIN260116P00240000,SELL,FILLED,1.0,1.0,@10.1,10.1,DAY,2025-12-18T16:06:58.806Z,2025-12-18T16:07:07.345Z
CRWV260116P00055000,CRWV260116P00055000,SELL,FILLED,10.0,10.0,@1.76,1.78,DAY,2025-12-18T16:06:26.704Z,2025-12-18T16:06:51.743Z
COIN260116P00240000,COIN260116P00240000,SELL,CANCELLED,0.0,1.0,@10.4,,DAY,2025-12-18T15:59:26.628Z,
QQQ251231C00625000,QQQ251231C00625000,BUY,FILLED,5.0,5.0,@2.37,2.29,DAY,2025-12-18T15:59:05.323Z,2025-12-18T15:59:05.468Z
TSM260116P00260000,TSM260116P00260000,SELL,FILLED,3.0,3.0,@2.76,2.76,DAY,2025-12-18T15:39:46.314Z,2025-12-18T15:39:49.074Z
COIN260116P00240000,COIN260116P00240000,SELL,FILLED,1.0,1.0,@10.0,10.0,DAY,2025-12-18T15:39:38.517Z,2025-12-18T15:45:22.176Z
SLV260116C00059500,SLV260116C00059500,SELL,FILLED,5.0,5.0,@2.89,2.89,DAY,2025-12-18T14:42:25.459Z,2025-12-18T14:42:27.371Z
QQQ251218C00614000,QQQ251218C00614000,SELL,FILLED,4.0,4.0,@0.48,0.48,DAY,2025-12-18T14:34:05.719Z,2025-12-18T14:34:05.755Z
AMD251226P00180000,AMD251226P00180000,SELL,FILLED,6.0,6.0,@0.3,0.3,DAY,2025-12-18T14:31:27.614Z,2025-12-18T14:31:27.681Z
GLD251219C00405000,GLD251219C00405000,SELL,FILLED,6.0,6.0,@0.25,0.25,DAY,2025-12-18T14:31:14.266Z,2025-12-18T14:31:14.313Z
SNDK251219P00190000,SNDK251219P00190000,SELL,FILLED,1.0,1.0,@0.2,0.4,DAY,2025-12-18T14:31:09.066Z,2025-12-18T14:31:09.425Z
IREN251226P00035000,IREN251226P00035000,SELL,FILLED,2.0,2.0,@1.45,1.46,DAY,2025-12-18T14:31:01.999Z,2025-12-18T14:31:02.040Z
IREN260116P00037000,IREN260116P00037000,SELL,FILLED,2.0,2.0,@4.2,4.2,DAY,2025-12-18T14:30:56.995Z,2025-12-18T14:30:57.143Z
QQQ251218C00614000,QQQ251218C00614000,BUY,FILLED,4.0,4.0,@0.61,0.59,DAY,2025-12-18T14:30:48.574Z,2025-12-18T14:30:48.764Z
SMH251219P00325000,SMH251219P00325000,SELL,FILLED,1.0,1.0,@0.9,0.9,DAY,2025-12-17T20:36:37.092Z,2025-12-17T20:36:44.192Z
SNDK251219P00190000,SNDK251219P00190000,BUY,FILLED,1.0,1.0,@2.05,2.05,DAY,2025-12-17T20:36:16.728Z,2025-12-17T20:36:23.812Z
GLD251219C00405000,GLD251219C00405000,BUY,FILLED,6.0,6.0,@0.88,0.85,DAY,2025-12-17T20:21:51.721Z,2025-12-17T20:21:51.850Z
SMH251219P00325000,SMH251219P00325000,SELL,FILLED,1.0,1.0,@0.9,0.93,DAY,2025-12-17T20:05:15.443Z,2025-12-17T20:05:15.581Z
SMH251219P00325000,SMH251219P00325000,SELL,FILLED,3.0,3.0,@0.88,0.92,DAY,2025-12-17T20:04:40.356Z,2025-12-17T20:04:40.574Z
AMD251226P00180000,AMD251226P00180000,BUY,FILLED,6.0,6.0,@0.93,0.93,DAY,2025-12-17T20:04:25.091Z,2025-12-17T20:04:59.888Z
ASML260220P00900000,ASML260220P00900000,SELL,FILLED,1.0,1.0,@25.2,25.36,DAY,2025-12-17T19:50:24.164Z,2025-12-17T19:50:24.303Z
TSLA260116P00440000,TSLA260116P00440000,SELL,FILLED,1.0,1.0,@13.45,13.45,DAY,2025-12-17T19:49:42.931Z,2025-12-17T19:49:42.969Z
QQQ251217P00609000,QQQ251217P00609000,SELL,FILLED,1.0,1.0,@3.89,3.89,DAY,2025-12-17T16:06:49.379Z,2025-12-17T16:06:49.518Z
SMH251219P00325000,SMH251219P00325000,BUY,FILLED,5.0,5.0,@0.75,0.75,DAY,2025-12-17T15:56:45.087Z,2025-12-17T15:56:45.127Z
QQQ251217P00609000,QQQ251217P00609000,SELL,CANCELLED,0.0,1.0,,,DAY,2025-12-17T15:55:14.746Z,
QQQ251217P00609000,QQQ251217P00609000,SELL,CANCELLED,0.0,1.0,@100.0,,DAY,2025-12-17T15:55:14.746Z,
ASML260220P00900000,ASML260220P00900000,BUY,FILLED,1.0,1.0,@22.5,22.5,DAY,2025-12-17T15:54:05.794Z,2025-12-17T15:54:05.886Z
CRWV260116P00055000,CRWV260116P00055000,BUY,FILLED,5.0,5.0,@2.2,2.2,DAY,2025-12-17T15:38:57.067Z,2025-12-17T15:38:57.104Z
QQQ251217P00609000,QQQ251217P00609000,SELL,FILLED,1.0,1.0,@1.67,1.67,DAY,2025-12-17T14:42:38.354Z,2025-12-17T14:42:38.680Z
QQQ251217P00609000,QQQ251217P00609000,BUY,FILLED,2.0,2.0,@0.93,0.92,DAY,2025-12-17T14:35:45.539Z,2025-12-17T14:35:45.601Z
TSLA260116P00440000,TSLA260116P00440000,BUY,FILLED,1.0,1.0,@10.75,10.75,DAY,2025-12-16T19:35:54.181Z,2025-12-16T19:35:54.217Z
GLD260116C00407000,GLD260116C00407000,SELL,FILLED,3.0,3.0,@5.5,5.5,DAY,2025-12-16T16:16:11.984Z,2025-12-16T16:16:21.851Z
CRWV260116P00055000,CRWV260116P00055000,BUY,FILLED,5.0,5.0,@1.86,1.86,DAY,2025-12-16T15:44:03.721Z,2025-12-16T15:44:13.301Z
TSM260116P00260000,TSM260116P00260000,BUY,FILLED,5.0,5.0,@3.1,3.06,DAY,2025-12-16T15:22:37.891Z,2025-12-16T15:22:57.568Z
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,1.0,1.0,@10.25,10.25,DAY,2025-12-16T15:22:32.355Z,2025-12-16T15:22:39.059Z
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,1.0,1.0,@10.45,10.45,DAY,2025-12-16T15:15:58.556Z,2025-12-16T15:15:58.607Z
CRSR260220P00005000,CRSR260220P00005000,SELL,FILLED,20.0,20.0,@0.2,0.2,DAY,2025-12-16T15:07:19.538Z,2025-12-16T15:20:56.490Z
COIN260116P00240000,COIN260116P00240000,SELL,FILLED,1.0,1.0,@9.45,9.45,DAY,2025-12-16T14:59:21.872Z,2025-12-16T14:59:22.289Z
IREN260116P00037000,IREN260116P00037000,SELL,FILLED,2.0,2.0,@5.15,5.22,DAY,2025-12-16T14:58:45.623Z,2025-12-16T14:59:08.761Z
IREN251226P00035000,IREN251226P00035000,SELL,FILLED,1.0,1.0,@2.21,2.26,DAY,2025-12-16T14:58:39.523Z,2025-12-16T14:59:02.465Z
ARM260116P00100000,ARM260116P00100000,SELL,FILLED,10.0,10.0,@0.76,0.76,DAY,2025-12-16T14:51:15.416Z,2025-12-16T14:51:46.696Z
ARM260116P00100000,ARM260116P00100000,SELL,FILLED,20.0,20.0,@0.77,0.77,DAY,2025-12-16T14:49:19.635Z,2025-12-16T14:49:19.695Z
TSLA251219P00445000,TSLA251219P00445000,SELL,FILLED,2.0,2.0,@1.68,1.75,DAY,2025-12-16T14:47:47.976Z,2025-12-16T14:47:48.126Z
QQQ251216C00614000,QQQ251216C00614000,SELL,FILLED,5.0,5.0,@0.36,0.36,DAY,2025-12-16T14:46:50.483Z,2025-12-16T14:46:55.738Z
QQQ251216P00604000,QQQ251216P00604000,BUY,FILLED,5.0,5.0,@1.06,1.02,DAY,2025-12-16T14:46:01.046Z,2025-12-16T14:46:08.674Z
KRE260116P00051000,KRE260116P00051000,SELL,CANCELLED,0.0,40.0,,,DAY,2025-12-16T14:44:34.893Z,
KRE260116P00050000,KRE260116P00050000,BUY,CANCELLED,0.0,40.0,,,DAY,2025-12-16T14:44:34.893Z,
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,1.0,1.0,@10.35,10.35,DAY,2025-12-16T14:41:28.192Z,2025-12-16T14:41:28.234Z
COIN251226P00255000,COIN251226P00255000,SELL,FILLED,3.0,3.0,@8.65,8.65,DAY,2025-12-16T14:37:19.998Z,2025-12-16T14:37:20.042Z
TSLA251219P00445000,TSLA251219P00445000,BUY,FILLED,2.0,2.0,@2.6,2.6,DAY,2025-12-16T14:33:34.224Z,2025-12-16T14:33:36.167Z
USO260130C00068000,USO260130C00068000,SELL,FILLED,3.0,3.0,@2.38,2.38,DAY,2025-12-16T14:30:24.659Z,2025-12-16T14:30:24.869Z
QQQ251216P00607000,QQQ251216P00607000,SELL,FILLED,2.0,2.0,@1.17,1.17,DAY,2025-12-15T20:58:39.993Z,2025-12-15T20:58:40.111Z
QQQ251216C00614000,QQQ251216C00614000,BUY,FILLED,1.0,1.0,@0.99,0.98,DAY,2025-12-15T20:58:32.857Z,2025-12-15T20:58:33.055Z
QQQ251226P00607000,QQQ251226P00607000,SELL,FILLED,2.0,2.0,@5.88,5.88,DAY,2025-12-15T20:45:13.569Z,2025-12-15T20:45:20.363Z
ARM260116P00100000,ARM260116P00100000,BUY,FILLED,30.0,30.0,@0.75,0.75,DAY,2025-12-15T20:44:32.425Z,2025-12-15T20:44:32.519Z
QQQ251216P00607000,QQQ251216P00607000,BUY,FILLED,2.0,2.0,@1.06,1.05,DAY,2025-12-15T20:36:18.554Z,2025-12-15T20:36:18.802Z
QQQ251216C00614000,QQQ251216C00614000,BUY,FILLED,4.0,4.0,@1.24,1.21,DAY,2025-12-15T20:36:05.789Z,2025-12-15T20:36:39.201Z
QQQ251215P00608000,QQQ251215P00608000,SELL,FILLED,10.0,10.0,@0.07,0.07,DAY,2025-12-15T19:15:58.743Z,2025-12-15T19:15:58.784Z
QQQ251216C00616000,QQQ251216C00616000,SELL,FILLED,2.0,2.0,@0.91,0.91,DAY,2025-12-15T19:15:44.410Z,2025-12-15T19:15:45.359Z
QQQ251216C00616000,QQQ251216C00616000,BUY,FILLED,2.0,2.0,@1.12,1.11,DAY,2025-12-15T18:59:45.019Z,2025-12-15T18:59:45.057Z
CRSR260220P00005000,CRSR260220P00005000,BUY,FILLED,20.0,20.0,@0.25,0.21,DAY,2025-12-15T17:58:10.933Z,2025-12-15T17:58:30.954Z
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,1.0,1.0,@10.35,10.35,DAY,2025-12-15T17:46:58.110Z,2025-12-15T17:46:58.157Z
QQQ251215P00608000,QQQ251215P00608000,BUY,FILLED,10.0,10.0,@0.2,0.18,DAY,2025-12-15T17:36:09.704Z,2025-12-15T17:36:09.736Z
SLV260116C00060000,SLV260116C00060000,SELL,FILLED,5.0,5.0,@2.27,2.27,DAY,2025-12-15T16:30:34.865Z,2025-12-15T16:30:34.997Z
